(,1,",",1,",",3,2,",",6,4,)
-0.04449608,0.093678355,0.07495418,-0.042211473,0.036612548,0.0050636185,-0.07105451,0.06517731,0.06265708,0.035087835,-0.04750262,0.00283326,0.07407152,0.0073529086,0.041384287,0.053557277,-0.05426332,0.070380226,0.11812382,-0.05317365,-0.035041217,-0.16147816,0.012638541,-0.002830041,0.06339423,0.079837725,-0.05881551,0.0496305,-0.058047015,0.0029198516,-0.0085379975,-0.026615512,-0.061955635,-0.12525387,0.02655243,-0.07260835,-0.097341225,-0.06052319,-0.0810046,0.044376608,-0.058240835,-0.056821156,0.102366194,0.094088584,0.05719633,0.06870778,-0.008520865,-0.02199914,-0.009174891,-0.033455245,0.03400777,-0.06458438,-0.047736134,0.0877838,-0.059943743,0.07736209,0.056821093,0.06299565,-0.0331572,0.0029895406,0.1209771,0.056145374,0.020323714,0.06011946
0.03910598,0.08155044,0.01354058,0.033256713,0.042325918,-0.03792567,0.043001838,0.0414657,-0.05813467,-0.075529225,0.067798875,-0.016424207,-0.05532872,-0.04257836,-0.036573526,-0.033074453,0.019107861,0.12799369,-0.09087129,-0.06475043,0.0647546,-0.06441742,-0.07773959,-0.029030295,-0.03957488,0.0440659,-0.00041951032,0.051149905,-0.04594218,-0.042945538,0.0069866655,-0.04693902,-0.074328214,0.0033618403,0.022052094,0.05596257,-0.059925318,-0.09750022,-0.007705499,0.100603975,-0.064267784,0.083049685,-0.09393161,-0.043018542,-0.081569806,-0.06292705,-0.09175295,-0.1483594,-0.014123324,-0.05083604,0.052651964,0.036663335,-0.12853463,-0.016977483,-0.10700891,0.02593142,0.028069872,0.1384348,-0.07518518,0.062834844,0.060714778,-0.07166977,-0.037431713,-0.033060357
-0.0698876,0.02477894,0.03339945,0.04871892,-0.051165737,-0.07053689,-0.017336888,0.14355654,-0.22555079,0.05507809,0.04228805,0.048716262,-0.046396527,-0.011770774,-0.064785786,-0.068804085,-0.044546098,-0.09861913,-0.09424089,0.08030789,0.0041564032,0.07226178,0.07428785,0.017598027,-0.1093164,-0.017088694,0.055874158,0.049608577,0.12994151,0.026876032,-0.02123413,0.046496022,0.008900919,0.025439128,0.14216404,0.032020777,0.050149743,0.1680617,0.049629007,-0.07986765,-0.05928315,0.06658179,-0.089045,-0.098512776,0.019670136,-0.03360114,0.0036784539,-0.045243833,-0.045360863,-0.07189824,-0.09683644,-0.0770445,-0.00280027,-0.07933325,-0.09364445,-0.037991084,-0.0017135908,-0.011419183,-0.07639115,-0.016280917,-0.07068409,-0.006083683,0.09201812,-0.05442568
-0.08364426,0.06581681,0.009944183,0.043030143,0.18379939,-0.06716349,0.008961649,0.13988759,-0.072372586,-0.045036364,0.09143706,-0.05922561,-0.13538261,0.008537624,-0.11361438,-0.053340062,0.051766053,-0.07174185,-0.08012669,-0.029033039,0.08363535,0.13635485,-0.008817301,0.11435614,-0.04856496,-0.04909348,0.12777264,0.0048260004,0.12032166,-0.038556688,0.16874012,-0.079432555,0.07472554,0.08090594,0.017704796,0.045961954,0.06990173,0.0071407733,0.20137179,0.07421752,0.021955598,-0.13504526,-0.102378376,-0.06068951,-0.013781328,0.0356629,0.017039588,-0.035173032,0.07237,0.07304477,-0.07898379,0.031856187,0.04264241,-0.06352352,-0.016586037,-0.016773831,-0.051430594,-0.112268776,-0.039771408,0.025921732,-0.1400858,0.042765867,0.10929322,-0.017392218
0.06494171,0.067656904,0.06824915,0.03095149,0.05949145,-0.004796406,-0.009474077,-0.077874094,0.013812318,-0.054110825,-0.055476192,0.0061566113,-0.008186677,0.024539242,0.019962503,-0.021716226,0.10565386,0.10799844,-0.017163793,-0.06129461,-0.0051286,-0.077816136,0.028219499,-0.047576148,0.069226414,0.144084,-0.04246999,0.053198267,0.024980465,-0.021323659,-0.06291788,-0.12264873,-0.036199704,-0.053472854,0.05548922,0.014431679,-0.025367394,-0.1341755,0.060813174,-0.025701245,-0.015101123,-0.06300144,-0.063718714,0.08072247,-0.11792479,0.067414135,-0.1002565,-0.02343733,0.016669737,-0.023156993,-0.041493006,-0.020595,-0.06902441,0.06904152,-0.031012518,0.03304278,0.024946332,0.08086306,0.0012748995,0.051105894,0.059043843,0.0030522966,-0.0029869308,-0.049622472
-0.03470916,0.07056016,0.1207683,0.093305826,0.06662725,-0.0753209,-0.039143734,-0.031949725,0.06699271,0.10690778,0.010358896,-0.031058762,0.10293347,0.03867766,-0.0021413872,0.05963448,-0.046475153,-0.01767945,0.03631403,-0.023867905,-0.049714226,-0.044778306,0.018624358,0.09558939,-0.02733891,0.06362976,0.000539796,0.033353664,-0.07411008,0.018087385,0.035743415,-0.12788269,0.062213536,-0.1276317,0.038078908,-0.013758663,-0.014988144,-0.038203456,-0.101447545,0.02953013,-0.037671465,-0.023793718,0.05522646,0.066068426,0.0936041,-0.08001557,-0.043688416,-0.08040436,0.072313316,0.035151955,-0.07499602,0.057434652,0.0056506884,0.030325646,-0.057780188,0.036933433,-0.03326544,-0.04128006,-0.07083117,0.03993678,-0.0064872694,0.030503476,-0.008524976,0.0012559751
-0.08364945,0.074225396,0.05713218,-0.031422745,-0.052498505,-0.104245946,-0.033245094,-0.055869352,-0.048098147,-0.034961294,-0.055251136,0.032054946,-0.042712923,0.006141987,-0.061721046,-0.07317503,0.0067366846,0.022928065,0.057093766,0.09138193,-0.09607046,0.08615249,-0.043874968,-0.025863081,-0.0012871411,0.07578127,0.09239608,-0.011333803,-0.040286034,-0.11608253,0.021943154,-0.03292006,0.0135364225,-0.06071628,0.04577433,0.055706028,0.013461475,-0.048985794,0.024864223,-0.03753344,-0.008034706,-0.0059205927,-0.08006945,0.0057616965,-0.022619348,-0.060698163,-0.033046633,-0.09470874,-0.060069658,0.07238896,-0.030193664,-0.03265535,-0.024707427,-0.013189528,0.018103832,0.076153025,-0.02085862,0.0742749,0.016582906,0.013848333,-0.039699867,0.03017264,-0.009195915,0.041537926
0.021065736,0.083758265,-0.020301668,-0.03031556,0.03506065,-0.13467239,-0.08309067,-0.030749619,0.051279485,-0.051416513,0.013204093,-0.013231327,-0.0787058,0.0069238693,0.063053764,-0.008628336,0.19513738,0.103801854,0.040824708,0.07202218,0.079668365,0.17554455,0.043254215,0.11602346,-0.084995486,0.11441327,-0.042167976,0.100869454,-0.04123538,-0.097230345,0.11678743,-0.14840038,-0.07823791,0.043376453,0.0543238,-0.051857732,0.05338441,-0.052644372,0.024731865,0.07053252,0.0042657,-0.07621299,-0.030006852,0.02281735,0.020121993,-0.045989864,-0.08645808,-0.10060948,-0.01591686,0.05351894,-0.058619216,0.03279262,-0.021945251,0.03919844,-0.08635506,-0.07631383,-0.055232305,0.09327127,0.019224038,0.0008901407,-0.073439956,0.052447464,0.0068493253,-0.0039027114
-0.0076000956,-0.043249726,-0.0038275355,-0.03866795,0.18066117,-0.06370456,-0.11170637,-0.0040380144,-0.059217103,-0.121365145,0.033391252,-0.082453236,-0.082761824,-0.00016153287,-0.113576606,-0.004896429,0.097961955,0.11031397,-0.046214808,0.04244119,-0.008877453,0.24050651,0.038723473,0.05420036,-0.0972769,-0.12687443,-0.031099757,0.0032082687,0.046924077,-0.021440044,0.10115363,-0.022394028,-0.05829625,-0.05304486,-0.13341373,0.05625442,-0.055992078,0.040877298,0.21519715,-0.078083284,0.035541,-0.053823665,0.043841228,-0.026381088,-0.076891765,0.044626925,-0.0076224594,-0.05515303,-0.027687442,-0.08588875,-0.021420993,-0.13127941,-0.023129694,-0.048654817,0.08206954,-0.03953633,-0.16960034,-0.14455028,-0.043282956,-0.033008236,-0.17272432,0.061219666,0.030163929,-0.010211376
-0.11146304,-0.07317904,0.037188284,0.020166652,0.13137628,-0.012276551,0.031686336,-0.04264356,-0.15739916,-0.040234584,-0.04464624,-0.091200754,-0.124488786,-0.0147540225,-0.1402033,-0.0051560975,-0.066577025,-0.11552382,-0.06140559,0.077540845,0.0664876,0.14103383,0.041927833,0.068067685,-0.049093854,-0.10582396,0.07265867,0.06955504,0.068757825,-0.047168825,0.12557152,-0.05532747,-0.061584566,0.05585782,-0.09553202,0.0037448585,-0.034160934,0.05412991,0.093949445,-0.011011441,-0.005051477,-0.07325155,0.01902245,-0.14679208,0.10009898,0.050824583,-0.03247437,0.03108049,-0.010988745,-0.06658726,0.012704937,0.021647116,-0.06419955,-0.03118346,-0.0070681702,-0.04774746,-0.045632042,-0.10949898,-0.002903086,-0.07749823,-0.12351852,-0.018760461,0.022173535,-0.08292951
